20,2.15976
20.01,2.17619
20.02,2.20755
20.03,2.23892
20.04,2.20382
20.05,2.1213
20.06,2.03915
20.07,2.06678
20.08,2.09927
20.09,2.14818
20.1,2.22921
20.11,2.31024
20.12,2.30912
20.13,2.27364
20.14,2.24116
20.15,2.24527
20.16,2.24975
20.17,2.26431
20.18,2.29119
20.19,2.31808
20.2,2.34048
20.21,2.36177
20.22,2.36737
20.23,2.30912
20.24,2.25049
20.25,2.21763
20.26,2.20344
20.27,2.18925
20.28,2.16946
20.29,2.14967
20.3,2.13026
20.31,2.11196
20.32,2.09329
20.33,2.07686
20.34,2.06118
20.35,2.0496
20.36,2.09366
20.37,2.13773
20.38,2.14706
20.39,2.11308
20.4,2.0791
20.41,2.00629
20.42,1.92526
20.43,1.87933
20.44,1.98015
20.45,2.08134
20.46,2.10412
20.47,2.06715
20.48,2.03019
20.49,2.19112
20.5,2.36438
20.51,2.4932
20.52,2.52457
20.53,2.55594
20.54,2.53129
20.55,2.48163
20.56,2.43085
20.57,2.3655
20.58,2.30016
20.59,2.26804
20.6,2.27962
20.61,2.29082
20.62,2.28261
20.63,2.26991
20.64,2.25833
20.65,2.25087
20.66,2.24377
20.67,2.23593
20.68,2.22734
20.69,2.21913
20.7,2.2251
20.71,2.2322
20.72,2.22398
20.73,2.18141
20.74,2.13885
20.75,2.10673
20.76,2.07985
20.77,2.05632
20.78,2.10188
20.79,2.14743
20.8,2.16274
20.81,2.13698
20.82,2.11159
20.83,2.14967
20.84,2.20382
20.85,2.23518
20.86,2.16125
20.87,2.08732
20.88,2.05184
20.89,2.04736
20.9,2.04325
20.91,1.99957
20.92,1.95252
20.93,1.9331
20.94,1.97866
20.95,2.02421
20.96,2.03243
20.97,2.02234
20.98,2.01338
20.99,2.01898
21,2.02458
21.01,2.05707
21.02,2.1269
21.03,2.19635
21.04,2.20307
21.05,2.19299
21.06,2.17507
21.07,2.11681
21.08,2.05856
21.09,2.07089
21.1,2.14333
21.11,2.21577
21.12,2.20531
21.13,2.18664
21.14,2.16274
21.15,2.12578
21.16,2.08881
21.17,2.10113
21.18,2.1381
21.19,2.17171
21.2,2.12055
21.21,2.06939
21.22,2.04213
21.23,2.04923
21.24,2.05632
21.25,2.11457
21.26,2.18701
21.27,2.25012
21.28,2.26132
21.29,2.2729
21.3,2.24415
21.31,2.17992
21.32,2.11607
21.33,2.03915
21.34,1.96111
21.35,1.93833
21.36,2.05744
21.37,2.17693
21.38,2.2027
21.39,2.17843
21.4,2.15602
21.41,2.19598
21.42,2.23556
21.43,2.21763
21.44,2.11383
21.45,2.01002
21.46,1.99882
21.47,2.0145
21.48,2.03355
21.49,2.07051
21.5,2.10748
21.51,2.08918
21.52,2.02122
21.53,1.95289
21.54,2.01226
21.55,2.0862
21.56,2.12354
21.57,2.0623
21.58,2.00106
21.59,2.00143
21.6,2.03541
21.61,2.06977
21.62,2.10524
21.63,2.14071
21.64,2.11532
21.65,1.99583
21.66,1.87634
21.67,1.89016
21.68,1.9443
21.69,2.00367
21.7,2.0959
21.71,2.18851
21.72,2.18291
21.73,2.0847
21.74,1.9865
21.75,1.93161
21.76,1.88157
21.77,1.87186
21.78,1.97418
21.79,2.07649
21.8,2.06043
21.81,1.97642
21.82,1.89427
21.83,1.97978
21.84,2.06491
21.85,2.12839
21.86,2.15677
21.87,2.18552
21.88,2.17731
21.89,2.15714
21.9,2.14034
21.91,2.14333
21.92,2.14594
21.93,2.11943
21.94,2.06379
21.95,2.00853
21.96,1.99173
21.97,1.98052
21.98,1.97231
21.99,1.9738
22,1.9753
22.01,2.00703
22.02,2.0567
22.03,2.10636
22.04,2.0552
22.05,2.00405
22.06,1.95476
22.07,1.9092
22.08,1.86365
22.09,1.90248
22.1,1.96932
22.11,2.02683
22.12,2.01674
22.13,2.00666
22.14,2.00741
22.15,2.01898
22.16,2.03019
22.17,2.09852
22.18,2.17544
22.19,2.21241
22.2,2.1269
22.21,2.04176
22.22,2.02085
22.23,2.03915
22.24,2.05782
22.25,2.09441
22.26,2.13138
22.27,2.13922
22.28,2.09665
22.29,2.05371
22.3,2.00703
22.31,1.95849
22.32,1.9148
22.33,1.90472
22.34,1.89501
22.35,1.90174
22.36,1.92563
22.37,1.9499
22.38,1.96447
22.39,1.97716
22.4,1.99173
22.41,2.01152
22.42,2.03131
22.43,2.03392
22.44,2.02533
22.45,2.01674
22.46,2.02085
22.47,2.02533
22.48,2.02795
22.49,2.02795
22.5,2.02795
22.51,2.03093
22.52,2.03541
22.53,2.02981
22.54,1.94169
22.55,1.85319
22.56,1.82818
22.57,1.87074
22.58,1.91331
22.59,1.96223
22.6,2.01189
22.61,2.04213
22.62,2.00666
22.63,1.97119
22.64,1.96111
22.65,1.96857
22.66,1.97567
22.67,1.96036
22.68,1.94468
22.69,1.94206
22.7,1.96335
22.71,1.98463
22.72,1.94542
22.73,1.88269
22.74,1.83079
22.75,1.87634
22.76,1.9219
22.77,1.95999
22.78,1.98986
22.79,2.01973
22.8,2.07611
22.81,2.13698
22.82,2.17208
22.83,2.11345
22.84,2.0552
22.85,1.97754
22.86,1.88643
22.87,1.79569
22.88,1.81735
22.89,1.84311
22.9,1.8756
22.91,1.92115
22.92,1.96633
22.93,1.98351
22.94,1.98911
22.95,1.99135
22.96,1.95887
22.97,1.92601
22.98,1.898
22.99,1.87522
23,1.85245
23.01,1.8629
23.02,1.88008
23.03,1.9051
23.04,1.95887
23.05,2.01301
23.06,1.99023
23.07,1.91368
23.08,1.83676
23.09,1.81063
23.1,1.78635
23.11,1.79121
23.12,1.85394
23.13,1.9163
23.14,1.95588
23.15,1.98575
23.16,2.01002
23.17,1.97156
23.18,1.9331
23.19,1.96148
23.2,2.06939
23.21,2.17768
23.22,2.08022
23.23,1.94094
23.24,1.85058
23.25,1.9514
23.26,2.05259
23.27,2.0679
23.28,2.02122
23.29,1.97418
23.3,1.97343
23.31,1.97455
23.32,1.98202
23.33,2.00218
23.34,2.02197
23.35,1.97828
23.36,1.90696
23.37,1.84647
23.38,1.91592
23.39,1.98575
23.4,2.00442
23.41,1.96036
23.42,1.9163
23.43,1.90622
23.44,1.90323
23.45,1.9092
23.46,1.95214
23.47,1.99471
23.48,1.98239
23.49,1.92825
23.5,1.8741
23.51,1.91555
23.52,1.96223
23.53,1.957
23.54,1.839
23.55,1.72101
23.56,1.76022
23.57,1.86962
23.58,1.96708
23.59,1.89165
23.6,1.81623
23.61,1.76208
23.62,1.7352
23.63,1.70831
23.64,1.78523
23.65,1.88605
23.66,1.95028
23.67,1.85357
23.68,1.75686
23.69,1.74229
23.7,1.79196
23.71,1.84162
23.72,1.88232
23.73,1.9219
23.74,1.95551
